date,open,close,high,low,volume,ticker
2024-05-02,2546.55,2582.1,2599.0,2535.0,1848695,SHRIRAMFIN
2024-05-03,2600.0,2588.55,2658.0,2575.15,1524429,SHRIRAMFIN
2024-05-06,2600.0,2547.55,2608.95,2498.85,865357,SHRIRAMFIN
2024-05-07,2547.55,2485.8,2565.0,2441.65,1565174,SHRIRAMFIN
2024-05-08,2483.5,2448.0,2498.0,2432.75,1464955,SHRIRAMFIN
2024-05-09,2448.0,2360.9,2474.15,2354.2,820803,SHRIRAMFIN
2024-05-10,2374.0,2344.35,2406.7,2331.1,2196930,SHRIRAMFIN
2024-05-13,2345.0,2301.8,2354.65,2278.75,1678069,SHRIRAMFIN
2024-05-14,2345.0,2330.35,2417.85,2316.8,2475207,SHRIRAMFIN
2024-05-15,2338.0,2320.0,2342.0,2303.05,853936,SHRIRAMFIN
2024-05-16,2337.0,2338.7,2345.8,2265.0,2489109,SHRIRAMFIN
2024-05-17,2344.0,2371.6,2386.65,2321.0,945827,SHRIRAMFIN
2024-05-18,2379.8,2370.45,2394.9,2355.05,59452,SHRIRAMFIN
2024-05-21,2370.0,2373.25,2389.5,2348.65,787116,SHRIRAMFIN
2024-05-22,2373.25,2336.75,2379.85,2332.1,693108,SHRIRAMFIN
2024-05-23,2346.0,2400.45,2409.7,2328.5,1102552,SHRIRAMFIN
2024-05-24,2399.85,2397.5,2428.95,2362.7,975465,SHRIRAMFIN
2024-05-27,2410.0,2380.0,2423.5,2376.0,679642,SHRIRAMFIN
2024-05-28,2390.0,2393.7,2433.0,2375.0,1298782,SHRIRAMFIN
2024-05-29,2375.05,2374.65,2397.65,2358.0,439586,SHRIRAMFIN
2024-05-30,2366.0,2302.7,2380.0,2292.0,1337633,SHRIRAMFIN
2024-05-31,2318.9,2354.05,2387.35,2313.65,2583291,SHRIRAMFIN
2024-06-03,2450.0,2509.15,2546.95,2425.25,3032359,SHRIRAMFIN
2024-06-04,2540.0,2260.7,2540.0,2193.0,3557725,SHRIRAMFIN
2024-06-05,2241.9,2387.45,2397.9,2230.0,1422819,SHRIRAMFIN
2024-06-06,2430.0,2474.8,2535.0,2400.05,2100297,SHRIRAMFIN
2024-06-07,2479.35,2497.95,2506.95,2460.05,741378,SHRIRAMFIN
2024-06-10,2510.0,2519.1,2552.5,2485.2,969804,SHRIRAMFIN
2024-06-11,2514.95,2533.0,2552.05,2490.0,936270,SHRIRAMFIN
2024-06-12,2534.75,2566.95,2583.45,2530.55,702073,SHRIRAMFIN
2024-06-13,2592.0,2684.3,2697.65,2581.1,2004491,SHRIRAMFIN
2024-06-14,2712.0,2732.15,2747.0,2695.05,3063685,SHRIRAMFIN
2024-06-18,2748.95,2829.75,2841.15,2732.35,2478641,SHRIRAMFIN
2024-06-19,2829.8,2791.25,2831.0,2760.0,1835027,SHRIRAMFIN
2024-06-20,2804.55,2805.2,2854.5,2764.75,1389762,SHRIRAMFIN
2024-06-21,2810.0,2821.65,2842.0,2795.0,1934468,SHRIRAMFIN
2024-06-24,2819.3,2882.25,2890.0,2779.85,1073571,SHRIRAMFIN
2024-06-25,2883.25,2989.85,3000.0,2861.65,3168975,SHRIRAMFIN
2024-06-26,2985.8,2989.05,3059.45,2958.6,1806445,SHRIRAMFIN
2024-06-27,2987.05,2951.05,2996.65,2923.95,2459635,SHRIRAMFIN
2024-06-28,2951.05,2911.5,2969.3,2900.0,1201091,SHRIRAMFIN
2024-07-01,2902.05,2924.25,2942.0,2902.05,1334666,SHRIRAMFIN
2024-07-02,2927.0,2824.9,2940.0,2815.65,2527745,SHRIRAMFIN
2024-07-03,2840.0,2850.45,2885.0,2805.55,1589120,SHRIRAMFIN
2024-07-04,2867.95,2833.75,2868.0,2820.0,791663,SHRIRAMFIN
2024-07-05,2835.0,2865.85,2872.25,2814.3,1232669,SHRIRAMFIN
2024-07-08,2856.0,2808.1,2856.0,2796.1,813151,SHRIRAMFIN
2024-07-09,2808.9,2792.0,2813.95,2775.15,1271952,SHRIRAMFIN
2024-07-10,2793.95,2762.1,2804.65,2705.0,1660147,SHRIRAMFIN
2024-07-11,2762.1,2739.0,2785.45,2714.15,1137823,SHRIRAMFIN
2024-07-12,2750.0,2794.4,2860.0,2750.0,1806161,SHRIRAMFIN
2024-07-15,2813.0,2882.3,2889.0,2807.2,1480043,SHRIRAMFIN
2024-07-16,2886.9,2813.5,2900.0,2802.0,981418,SHRIRAMFIN
2024-07-18,2777.0,2867.3,2873.95,2777.0,823804,SHRIRAMFIN
2024-07-19,2860.0,2810.85,2875.85,2789.35,735543,SHRIRAMFIN
2024-07-22,2799.9,2827.4,2847.95,2764.05,543557,SHRIRAMFIN
2024-07-23,2827.0,2739.2,2827.0,2663.4,2445493,SHRIRAMFIN
2024-07-24,2739.0,2724.25,2760.0,2665.3,1026115,SHRIRAMFIN
2024-07-25,2699.5,2679.0,2710.0,2635.5,2089082,SHRIRAMFIN
2024-07-26,2705.8,2925.0,3044.0,2690.0,6439336,SHRIRAMFIN
2024-07-29,2970.0,2943.0,3035.75,2905.0,2550687,SHRIRAMFIN
2024-07-30,2943.0,2912.05,2981.4,2892.0,1897375,SHRIRAMFIN
2024-07-31,2933.9,2931.95,2947.05,2916.05,931158,SHRIRAMFIN
2024-08-01,2932.9,2989.25,2999.0,2919.95,1771944,SHRIRAMFIN
2024-08-02,2945.0,2992.1,3022.9,2920.0,1781041,SHRIRAMFIN
2024-08-05,2876.0,2891.45,2941.85,2808.1,1896088,SHRIRAMFIN
2024-08-06,2920.15,2836.8,2940.45,2825.0,1183478,SHRIRAMFIN
2024-08-07,2890.1,2925.05,2932.1,2870.55,797339,SHRIRAMFIN
2024-08-08,2920.0,2872.2,2920.0,2858.6,886810,SHRIRAMFIN
2024-08-09,2910.0,2958.1,2973.35,2880.1,913755,SHRIRAMFIN
2024-08-12,2949.95,2976.1,3015.0,2927.6,1141959,SHRIRAMFIN
2024-08-13,2980.0,2891.35,2995.45,2860.5,1449963,SHRIRAMFIN
2024-08-14,2901.0,2895.1,2916.6,2864.0,725225,SHRIRAMFIN
2024-08-16,2913.0,2981.5,2991.9,2902.05,995219,SHRIRAMFIN
2024-08-19,3028.0,3075.6,3085.0,3013.05,1818434,SHRIRAMFIN
2024-08-20,3118.0,3159.85,3177.0,3052.3,2429911,SHRIRAMFIN
2024-08-21,3139.95,3159.05,3190.0,3116.85,1045406,SHRIRAMFIN
2024-08-22,3165.0,3143.6,3166.95,3123.3,922139,SHRIRAMFIN
2024-08-23,3160.0,3126.55,3162.3,3117.7,493393,SHRIRAMFIN
2024-08-26,3140.0,3162.15,3179.75,3111.0,673210,SHRIRAMFIN
2024-08-27,3153.9,3229.45,3268.9,3116.0,1983161,SHRIRAMFIN
2024-08-28,3225.0,3201.85,3248.0,3191.75,670444,SHRIRAMFIN
2024-08-29,3199.0,3200.5,3262.0,3174.55,1195285,SHRIRAMFIN
2024-08-30,3200.75,3204.5,3224.4,3177.0,2205225,SHRIRAMFIN
2024-09-02,3219.95,3225.25,3258.4,3214.05,633147,SHRIRAMFIN
2024-09-03,3211.0,3271.6,3283.05,3190.05,1436283,SHRIRAMFIN
2024-09-04,3237.05,3243.95,3281.95,3226.0,693484,SHRIRAMFIN
2024-09-05,3246.95,3245.5,3294.0,3229.15,673660,SHRIRAMFIN
2024-09-06,3253.9,3235.65,3266.95,3220.2,611612,SHRIRAMFIN
2024-09-09,3290.0,3315.7,3323.2,3216.1,1619017,SHRIRAMFIN
2024-09-10,3327.9,3260.05,3337.9,3230.15,1238014,SHRIRAMFIN
2024-09-11,3265.05,3279.9,3298.0,3254.1,589257,SHRIRAMFIN
2024-09-12,3300.0,3400.75,3412.4,3295.55,1832723,SHRIRAMFIN
2024-09-13,3399.7,3368.25,3425.0,3365.0,957340,SHRIRAMFIN
2024-09-16,3378.0,3418.95,3439.85,3362.6,944964,SHRIRAMFIN
2024-09-17,3415.0,3424.6,3466.75,3407.45,1606064,SHRIRAMFIN
2024-09-18,3444.5,3574.7,3589.95,3440.0,2116495,SHRIRAMFIN
2024-09-19,3571.55,3525.35,3623.65,3500.0,1285785,SHRIRAMFIN
2024-09-20,3539.0,3532.1,3586.0,3517.0,1281428,SHRIRAMFIN
2024-09-23,3550.95,3567.7,3612.0,3540.0,587014,SHRIRAMFIN
2024-09-24,3581.5,3516.3,3581.5,3502.0,1336373,SHRIRAMFIN
2024-09-25,3516.3,3524.05,3539.8,3458.0,760327,SHRIRAMFIN
2024-09-26,3537.1,3628.45,3637.0,3529.55,1071878,SHRIRAMFIN
2024-09-27,3618.0,3621.05,3652.25,3595.8,993440,SHRIRAMFIN
2024-09-30,3613.95,3576.95,3644.95,3568.0,881140,SHRIRAMFIN
2024-10-01,3577.0,3570.4,3627.8,3557.8,676227,SHRIRAMFIN
2024-10-03,3570.0,3409.5,3574.9,3400.05,1607336,SHRIRAMFIN
2024-10-04,3407.0,3336.3,3414.5,3315.5,1765505,SHRIRAMFIN
2024-10-07,3369.8,3299.35,3413.0,3256.0,1096153,SHRIRAMFIN
2024-10-08,3278.0,3329.3,3373.05,3278.0,1824436,SHRIRAMFIN
2024-10-09,3354.5,3387.95,3480.0,3340.0,1313916,SHRIRAMFIN
2024-10-10,3400.0,3337.65,3415.95,3325.9,748077,SHRIRAMFIN
2024-10-11,3350.0,3341.2,3357.9,3308.05,359924,SHRIRAMFIN
2024-10-14,3368.0,3395.3,3430.0,3353.75,768817,SHRIRAMFIN
2024-10-15,3420.0,3401.15,3438.6,3368.6,1041971,SHRIRAMFIN
2024-10-16,3417.0,3390.4,3422.0,3367.1,321470,SHRIRAMFIN
2024-10-17,3379.0,3258.6,3385.95,3245.95,1647563,SHRIRAMFIN
2024-10-18,3187.75,3344.65,3373.9,3145.75,1876041,SHRIRAMFIN
2024-10-21,3356.95,3313.3,3383.5,3272.0,1125596,SHRIRAMFIN
2024-10-22,3313.3,3254.5,3391.0,3240.0,3938252,SHRIRAMFIN
2024-10-23,3200.0,3197.75,3260.5,3170.05,1932061,SHRIRAMFIN
2024-10-24,3190.0,3245.1,3266.0,3185.55,1500254,SHRIRAMFIN
2024-10-25,3254.3,3092.65,3254.3,3028.0,3050378,SHRIRAMFIN
2024-10-28,3164.0,3259.3,3344.15,3144.0,4320596,SHRIRAMFIN
2024-10-29,3242.1,3265.8,3285.65,3162.4,2181280,SHRIRAMFIN
2024-10-30,3217.05,3185.8,3259.7,3176.95,1392877,SHRIRAMFIN
2024-10-31,3185.0,3138.9,3185.0,3087.6,1615002,SHRIRAMFIN
2024-11-01,3159.0,3150.95,3164.0,3140.0,57346,SHRIRAMFIN
2024-11-04,3155.4,3147.9,3169.65,3108.95,968592,SHRIRAMFIN
2024-11-05,3157.6,3162.3,3176.0,3055.0,1521235,SHRIRAMFIN
2024-11-06,3187.0,3186.7,3200.0,3136.3,858932,SHRIRAMFIN
2024-11-07,3193.9,3070.15,3193.9,3058.0,1169384,SHRIRAMFIN
2024-11-08,3085.0,3007.95,3085.0,2997.05,770349,SHRIRAMFIN
2024-11-11,3010.0,2999.45,3057.05,2957.8,820375,SHRIRAMFIN
2024-11-12,3014.45,2931.2,3025.35,2922.65,1086132,SHRIRAMFIN
2024-11-13,2930.5,2853.85,2930.5,2839.25,1351101,SHRIRAMFIN
2024-11-14,2852.8,2822.6,2867.0,2783.0,1434537,SHRIRAMFIN
2024-11-18,2822.6,2848.15,2866.8,2800.0,968379,SHRIRAMFIN
2024-11-19,2848.0,2824.75,2866.0,2801.7,1188509,SHRIRAMFIN
2024-11-21,2835.95,2802.2,2837.0,2768.0,955480,SHRIRAMFIN
2024-11-22,2750.0,2850.05,2865.0,2745.55,1638998,SHRIRAMFIN
2023-10-03,1159.55,1141.45,1161.95,1139.25,1946966,SUNPHARMA
2023-10-04,1138.1,1123.8,1139.0,1113.0,1803871,SUNPHARMA
2023-10-05,1124.65,1119.1,1128.65,1111.8,2348562,SUNPHARMA
2023-10-06,1128.0,1127.3,1132.15,1123.1,1056281,SUNPHARMA
2023-10-09,1111.0,1123.05,1133.8,1109.0,1080276,SUNPHARMA
2023-10-10,1122.0,1126.5,1130.4,1119.8,1092093,SUNPHARMA
2023-10-11,1128.0,1128.75,1134.45,1122.35,1456045,SUNPHARMA
2023-10-12,1129.0,1130.4,1132.55,1121.2,1221965,SUNPHARMA
2023-10-13,1126.1,1145.3,1147.2,1122.0,1934884,SUNPHARMA
2023-10-16,1141.5,1135.3,1147.25,1133.05,1144308,SUNPHARMA
2023-10-17,1138.65,1136.8,1144.0,1134.0,798807,SUNPHARMA
2023-10-18,1137.0,1153.4,1161.8,1134.05,2178517,SUNPHARMA
2023-10-19,1147.4,1141.5,1150.0,1135.0,1765065,SUNPHARMA
2023-10-20,1138.0,1142.2,1145.0,1133.1,957910,SUNPHARMA
2023-10-23,1135.0,1122.45,1149.2,1118.0,702730,SUNPHARMA
2023-10-25,1125.0,1120.3,1129.7,1112.8,1800673,SUNPHARMA
2023-10-26,1115.95,1103.7,1117.95,1097.5,2223975,SUNPHARMA
2023-10-27,1112.0,1111.3,1119.8,1107.65,1250965,SUNPHARMA
2023-10-30,1115.7,1115.2,1119.95,1103.85,1078813,SUNPHARMA
2023-10-31,1119.45,1088.6,1119.6,1068.35,6475786,SUNPHARMA
2023-11-01,1092.0,1116.2,1132.55,1082.6,3973264,SUNPHARMA
2023-11-02,1127.85,1132.85,1137.55,1110.6,3454692,SUNPHARMA
2023-11-03,1138.5,1141.1,1145.7,1131.5,1741756,SUNPHARMA
2023-11-06,1140.1,1150.0,1151.0,1140.0,1428537,SUNPHARMA
2023-11-07,1149.0,1170.95,1173.55,1146.55,1811831,SUNPHARMA
2023-11-08,1175.0,1176.7,1182.9,1171.0,1702301,SUNPHARMA
2023-11-09,1181.0,1176.2,1183.25,1166.85,1849169,SUNPHARMA
2023-11-10,1174.05,1179.35,1181.5,1170.1,957539,SUNPHARMA
2023-11-12,1181.5,1180.6,1187.0,1177.3,127953,SUNPHARMA
2023-11-13,1180.1,1177.8,1187.55,1173.75,816825,SUNPHARMA
2023-11-15,1179.5,1180.9,1184.4,1171.0,2246320,SUNPHARMA
2023-11-16,1182.0,1189.55,1194.9,1179.6,2205723,SUNPHARMA
2023-11-17,1189.8,1194.6,1198.4,1187.95,891965,SUNPHARMA
2023-11-20,1196.0,1188.0,1198.25,1185.25,1054810,SUNPHARMA
2023-11-21,1189.0,1201.4,1205.0,1186.25,999135,SUNPHARMA
2023-11-22,1205.0,1204.1,1214.8,1199.0,1401782,SUNPHARMA
2023-11-23,1203.55,1198.8,1209.9,1194.75,1177434,SUNPHARMA
2023-11-24,1200.0,1195.45,1209.6,1192.8,1376695,SUNPHARMA
2023-11-28,1197.15,1191.35,1200.35,1189.75,886708,SUNPHARMA
2023-11-29,1191.95,1202.2,1209.5,1184.5,1813462,SUNPHARMA
2023-11-30,1192.35,1225.85,1231.15,1192.35,4672807,SUNPHARMA
2023-12-01,1233.05,1231.25,1241.85,1225.0,1749751,SUNPHARMA
2023-12-04,1237.25,1231.15,1240.0,1220.5,1615837,SUNPHARMA
2023-12-05,1225.9,1239.55,1243.6,1220.55,930042,SUNPHARMA
2023-12-06,1248.55,1240.35,1258.0,1233.3,1704590,SUNPHARMA
2023-12-07,1231.0,1239.3,1241.9,1228.9,1478355,SUNPHARMA
2023-12-08,1236.05,1235.8,1247.6,1230.65,1612113,SUNPHARMA
2023-12-11,1236.0,1241.4,1246.35,1215.1,1172972,SUNPHARMA
2023-12-12,1249.0,1218.0,1250.0,1212.65,2832873,SUNPHARMA
2023-12-13,1218.3,1233.1,1239.6,1212.65,2448178,SUNPHARMA
2023-12-14,1239.0,1231.3,1239.9,1224.25,2341190,SUNPHARMA
2023-12-15,1241.0,1235.75,1246.5,1233.0,3474624,SUNPHARMA
2023-12-18,1235.75,1252.75,1267.9,1234.0,2135393,SUNPHARMA
2023-12-19,1264.8,1244.95,1267.95,1236.5,2187458,SUNPHARMA
2023-12-20,1255.0,1232.15,1255.0,1228.45,1837031,SUNPHARMA
2023-12-21,1224.1,1233.5,1237.95,1208.55,1916222,SUNPHARMA
2023-12-22,1240.0,1243.65,1251.0,1236.05,2058127,SUNPHARMA
2023-12-26,1243.65,1247.5,1250.0,1239.3,1796483,SUNPHARMA
2023-12-27,1250.0,1252.45,1255.4,1241.25,2005268,SUNPHARMA
2023-12-28,1254.95,1262.15,1264.65,1249.55,2043365,SUNPHARMA
2023-12-29,1262.1,1259.45,1271.95,1252.55,1840160,SUNPHARMA
2024-01-01,1261.0,1260.25,1263.95,1252.5,733452,SUNPHARMA
2024-01-02,1261.0,1296.2,1299.0,1257.15,3174447,SUNPHARMA
2024-01-03,1296.2,1298.6,1304.65,1291.15,1699057,SUNPHARMA
2024-01-04,1304.0,1312.95,1328.5,1297.05,2851729,SUNPHARMA
2024-01-05,1318.0,1300.2,1318.0,1287.0,2960339,SUNPHARMA
2024-01-08,1305.4,1305.3,1309.95,1299.3,1678133,SUNPHARMA
2024-01-09,1314.95,1324.0,1333.45,1306.85,1712486,SUNPHARMA
2024-01-10,1330.05,1324.85,1333.5,1313.15,1278475,SUNPHARMA
2024-01-11,1328.0,1316.25,1331.9,1310.2,1320281,SUNPHARMA
2024-01-12,1319.0,1325.95,1330.0,1305.55,1538242,SUNPHARMA
2024-01-15,1329.2,1329.35,1340.0,1321.6,1475983,SUNPHARMA
2024-01-16,1330.05,1313.45,1331.55,1307.55,824502,SUNPHARMA
2024-01-17,1312.0,1299.0,1320.45,1294.35,2544642,SUNPHARMA
2024-01-18,1298.95,1335.75,1343.4,1290.0,2842572,SUNPHARMA
2024-01-19,1340.0,1335.6,1344.4,1329.15,1605745,SUNPHARMA
2024-01-20,1339.0,1326.15,1346.35,1324.25,284105,SUNPHARMA
2024-01-23,1316.0,1378.3,1394.6,1316.0,4129729,SUNPHARMA
2024-01-24,1380.0,1382.1,1390.0,1360.35,1719845,SUNPHARMA
2024-01-25,1383.55,1368.3,1390.1,1348.5,1870910,SUNPHARMA
2024-01-29,1365.0,1400.85,1420.85,1355.2,3413149,SUNPHARMA
2024-01-30,1401.9,1371.75,1409.2,1369.15,1935332,SUNPHARMA
2024-01-31,1371.7,1418.45,1438.9,1366.9,5796356,SUNPHARMA
2024-02-01,1427.0,1407.95,1430.45,1398.9,2442481,SUNPHARMA
2024-02-02,1409.0,1416.65,1433.85,1405.15,1775449,SUNPHARMA
2024-02-05,1426.8,1463.8,1466.0,1423.6,3481964,SUNPHARMA
2024-02-06,1450.0,1475.1,1478.0,1446.55,1893995,SUNPHARMA
2024-02-07,1483.0,1496.2,1500.45,1480.4,2259235,SUNPHARMA
2024-02-08,1501.05,1499.6,1507.5,1485.35,2213750,SUNPHARMA
2024-02-09,1500.9,1534.8,1539.0,1492.25,6343881,SUNPHARMA
2024-02-12,1539.85,1534.45,1555.1,1521.1,4059288,SUNPHARMA
2024-02-13,1537.5,1542.2,1551.0,1525.45,4687838,SUNPHARMA
2024-02-14,1545.8,1520.4,1545.8,1508.05,2105672,SUNPHARMA
2024-02-15,1529.05,1509.9,1529.05,1505.55,2161691,SUNPHARMA
2024-02-16,1515.0,1509.95,1522.0,1504.85,3480879,SUNPHARMA
2024-02-19,1514.85,1530.1,1532.75,1507.4,777823,SUNPHARMA
2024-02-20,1532.0,1538.7,1542.0,1512.25,2230669,SUNPHARMA
2024-02-21,1540.05,1543.4,1549.5,1533.0,1993748,SUNPHARMA
2024-02-22,1549.6,1558.05,1561.0,1535.0,1981678,SUNPHARMA
2024-02-23,1558.0,1561.25,1568.45,1550.4,1340283,SUNPHARMA
2024-02-26,1562.0,1556.95,1566.9,1548.7,974892,SUNPHARMA
2024-02-27,1556.75,1582.75,1585.45,1549.05,2140963,SUNPHARMA
2024-02-28,1586.5,1573.85,1587.45,1562.65,578316,SUNPHARMA
2024-02-29,1575.0,1577.95,1587.8,1556.5,2350244,SUNPHARMA
2024-03-01,1580.0,1559.25,1581.9,1548.05,4069161,SUNPHARMA
2024-03-02,1570.0,1550.55,1570.0,1524.0,95487,SUNPHARMA
2024-03-04,1550.55,1552.1,1569.1,1548.9,2298105,SUNPHARMA
2024-03-05,1553.8,1574.2,1576.4,1535.4,1408172,SUNPHARMA
2024-03-06,1575.0,1604.0,1606.75,1566.4,1761032,SUNPHARMA
2024-03-07,1610.75,1605.7,1619.95,1600.4,2440999,SUNPHARMA
2024-03-11,1615.15,1593.6,1627.0,1586.4,2994345,SUNPHARMA
2024-03-12,1592.2,1584.3,1603.8,1580.15,1294598,SUNPHARMA
2024-03-13,1581.2,1558.6,1592.2,1544.0,2881503,SUNPHARMA
2024-03-14,1567.25,1570.2,1574.3,1546.25,3062556,SUNPHARMA
2024-03-15,1568.75,1548.2,1573.5,1541.2,3421374,SUNPHARMA
2024-03-18,1548.25,1571.25,1576.25,1543.45,2281873,SUNPHARMA
2024-03-19,1574.0,1548.45,1579.75,1540.4,3692624,SUNPHARMA
2024-03-20,1559.95,1549.35,1559.95,1520.5,3412218,SUNPHARMA
2024-03-21,1564.8,1565.2,1570.85,1542.55,2567975,SUNPHARMA
2024-03-22,1568.9,1608.9,1621.0,1566.1,4941447,SUNPHARMA
2024-03-26,1595.05,1598.1,1614.7,1593.1,3649049,SUNPHARMA
2024-03-27,1602.0,1604.15,1626.15,1592.1,2530169,SUNPHARMA
2024-03-28,1609.95,1620.55,1634.0,1607.95,4427587,SUNPHARMA
2024-04-01,1631.6,1629.25,1633.75,1618.5,1148498,SUNPHARMA
2024-04-02,1629.25,1622.25,1633.0,1609.9,1921533,SUNPHARMA
2024-04-03,1609.0,1619.85,1628.95,1594.2,2098379,SUNPHARMA
2024-04-04,1620.9,1619.35,1628.0,1587.15,2439461,SUNPHARMA
2024-04-05,1611.0,1609.0,1638.85,1606.1,1548980,SUNPHARMA
2024-04-08,1611.0,1599.7,1618.9,1597.0,1170390,SUNPHARMA
2024-04-09,1601.0,1602.55,1608.85,1591.95,1389391,SUNPHARMA
2024-04-10,1603.05,1604.05,1608.5,1583.75,1928878,SUNPHARMA
2024-04-12,1595.0,1540.0,1595.0,1534.0,8258068,SUNPHARMA
2024-04-15,1517.6,1540.05,1544.1,1503.8,2474028,SUNPHARMA
2024-04-16,1535.0,1537.55,1543.3,1525.15,2058697,SUNPHARMA
2024-04-18,1545.55,1516.4,1545.55,1506.45,3266796,SUNPHARMA
2024-04-19,1505.0,1522.8,1528.3,1503.7,2536516,SUNPHARMA
2024-04-22,1528.45,1540.1,1548.0,1521.95,1680307,SUNPHARMA
2024-04-23,1562.0,1484.65,1562.45,1477.7,9160422,SUNPHARMA
2024-04-24,1484.65,1485.75,1503.0,1479.35,4652803,SUNPHARMA
2024-04-25,1490.0,1520.15,1527.3,1488.65,3846327,SUNPHARMA
2024-04-26,1531.0,1506.55,1532.0,1500.05,1794350,SUNPHARMA
2024-04-29,1516.0,1521.6,1527.8,1510.05,1091667,SUNPHARMA
2024-04-30,1527.0,1502.1,1529.15,1497.0,1991646,SUNPHARMA
2024-05-02,1503.0,1519.0,1530.0,1502.0,2494925,SUNPHARMA
2024-05-03,1527.0,1511.15,1537.0,1501.5,3183226,SUNPHARMA
2024-05-06,1518.0,1529.15,1534.0,1508.75,1240626,SUNPHARMA
2024-05-07,1535.95,1515.35,1543.15,1510.1,1532550,SUNPHARMA
2024-05-08,1510.0,1521.75,1525.8,1502.25,1026357,SUNPHARMA
2024-05-09,1521.2,1494.65,1529.95,1489.8,1477007,SUNPHARMA
2024-05-10,1494.65,1506.55,1526.45,1491.0,1528487,SUNPHARMA
2024-05-13,1513.0,1525.05,1530.0,1502.0,1628326,SUNPHARMA
2024-05-14,1525.0,1545.25,1547.95,1516.05,2206236,SUNPHARMA
2024-05-15,1545.25,1527.4,1550.25,1520.35,1207536,SUNPHARMA
2024-05-16,1529.0,1536.3,1541.15,1508.3,2684392,SUNPHARMA
2024-05-17,1536.0,1531.4,1537.3,1520.15,1341676,SUNPHARMA
2024-05-18,1531.4,1531.9,1538.7,1523.35,51458,SUNPHARMA
2024-05-21,1530.0,1540.95,1558.3,1524.0,1791791,SUNPHARMA
2024-05-22,1547.0,1539.3,1564.0,1505.4,3948239,SUNPHARMA
2024-05-23,1510.0,1495.1,1510.0,1467.0,11618479,SUNPHARMA
2024-05-24,1504.0,1486.7,1505.7,1477.1,5307322,SUNPHARMA
2024-05-27,1486.7,1466.05,1501.0,1460.55,3474806,SUNPHARMA
2024-05-28,1468.95,1464.9,1479.1,1455.95,2616438,SUNPHARMA
2024-05-29,1468.1,1478.95,1495.0,1465.65,2843365,SUNPHARMA
2024-05-30,1476.0,1459.1,1477.4,1449.5,3133423,SUNPHARMA
2024-05-31,1465.0,1459.8,1479.4,1440.0,5503924,SUNPHARMA
2024-06-03,1496.5,1453.05,1498.0,1451.0,1855318,SUNPHARMA
2024-06-04,1461.6,1429.85,1476.3,1377.2,5055952,SUNPHARMA
2024-06-05,1449.7,1487.3,1490.0,1432.0,2487724,SUNPHARMA
2024-06-06,1494.0,1472.7,1494.0,1455.05,3004955,SUNPHARMA
2024-06-07,1479.9,1506.85,1510.1,1472.15,3404664,SUNPHARMA
2024-06-10,1519.0,1513.1,1521.7,1505.1,1433942,SUNPHARMA
2024-06-11,1524.0,1499.75,1525.0,1497.35,1441589,SUNPHARMA
2024-06-12,1500.0,1506.85,1514.55,1495.85,994784,SUNPHARMA
2024-06-13,1514.6,1510.8,1514.6,1498.0,1412477,SUNPHARMA
2024-06-14,1513.85,1516.0,1518.0,1505.55,937490,SUNPHARMA
2024-06-18,1522.6,1520.95,1522.85,1510.2,1478241,SUNPHARMA
2024-06-19,1524.95,1504.0,1529.85,1500.0,1537367,SUNPHARMA
2024-06-20,1487.95,1471.0,1487.95,1467.0,4168375,SUNPHARMA
2024-06-21,1480.1,1467.25,1488.0,1460.9,4426556,SUNPHARMA
2024-06-24,1475.05,1494.5,1502.9,1475.05,3726155,SUNPHARMA
2024-06-25,1498.05,1505.2,1508.0,1492.3,1833311,SUNPHARMA
2024-06-26,1502.0,1521.15,1528.9,1495.25,2563493,SUNPHARMA
2024-06-27,1525.0,1516.25,1528.05,1505.0,3881458,SUNPHARMA
2024-06-28,1520.0,1520.85,1538.95,1515.6,2634599,SUNPHARMA
2024-07-01,1520.85,1520.1,1530.0,1503.85,1451094,SUNPHARMA
2024-07-02,1514.0,1524.05,1534.9,1508.25,1336816,SUNPHARMA
2024-07-03,1519.35,1533.95,1536.25,1498.3,1061099,SUNPHARMA
2024-07-04,1535.0,1557.9,1571.0,1526.0,2630823,SUNPHARMA
2024-07-05,1562.0,1568.4,1574.75,1557.0,2481046,SUNPHARMA
2024-07-08,1570.6,1556.4,1574.8,1550.95,1120204,SUNPHARMA
2024-07-09,1564.8,1585.4,1589.9,1549.8,1492840,SUNPHARMA
2024-07-10,1592.8,1598.55,1601.15,1567.6,1899956,SUNPHARMA
2024-07-11,1601.0,1581.75,1602.5,1572.3,1707500,SUNPHARMA
2024-07-12,1582.0,1577.3,1587.35,1550.0,1426598,SUNPHARMA
2024-07-15,1579.95,1586.2,1594.7,1577.3,832804,SUNPHARMA
2024-07-16,1589.0,1579.3,1595.0,1574.95,688481,SUNPHARMA
2024-07-18,1575.0,1594.25,1596.6,1570.25,1665636,SUNPHARMA
2024-07-19,1584.7,1568.65,1589.75,1565.15,1649335,SUNPHARMA
2024-07-22,1555.05,1587.35,1589.5,1555.05,826636,SUNPHARMA
2024-07-23,1587.0,1601.6,1605.65,1574.3,1502677,SUNPHARMA
2024-07-24,1602.0,1619.45,1624.95,1592.0,2923358,SUNPHARMA
2024-07-25,1614.85,1665.8,1681.3,1602.2,5329712,SUNPHARMA
2024-07-26,1670.45,1714.25,1723.8,1665.0,4591049,SUNPHARMA
